9.556075096130371,6.330443859100342,8.502472877502441,8.535222053527832,7.026040077209473,0.0
6.25815486907959,7.2425079345703125,6.816404819488525,5.867957592010498,6.198300838470459,0.0
4.929787635803223,6.126109600067139,4.242494106292725,3.6585419178009033,4.542238235473633,0.0
1.4572913646697998,1.2077006101608276,3.111464738845825,1.403368353843689,1.362631916999817,0.0
-0.2693885266780853,0.8938340544700623,-0.1979418843984604,-0.005787063855677843,0.7487501502037048,0.0
-1.3568902015686035,-2.5529086589813232,-0.7313814163208008,-0.6288137435913086,-0.9646064043045044,0.0
-3.5812692642211914,-2.300213098526001,-2.975167989730835,-2.106593370437622,-3.451984167098999,0.0
-2.864971399307251,-1.3625149726867676,-2.7359766960144043,-2.116126298904419,-0.5066232681274414,0.0
-1.8646029233932495,-3.7795403003692627,-2.360809087753296,-2.1640448570251465,-2.7200655937194824,0.0
-2.201996088027954,-2.946331739425659,-3.662158489227295,-3.6570212841033936,-1.16451895236969,0.0
-4.159926891326904,-2.476609230041504,-1.9105879068374634,-1.8536717891693115,-1.2270756959915161,0.0
-3.8756015300750732,-1.7996597290039062,-3.194326877593994,-2.531705141067505,-2.627450704574585,0.0
-3.647712230682373,-4.756767272949219,-3.0450146198272705,-7.170926094055176,-6.242967128753662,0.0
-6.481347560882568,-5.302423000335693,-4.3605732917785645,-4.132792949676514,-4.123026371002197,0.0
-7.302069187164307,-7.198523044586182,-6.6475114822387695,-5.088691711425781,-6.636689186096191,0.0
-6.816251754760742,-7.6085896492004395,-5.242790222167969,-6.58845329284668,-5.346606731414795,0.0
-5.961669921875,-5.3598432540893555,-3.827631711959839,-6.663297653198242,-5.877715110778809,0.0
-4.771938800811768,-2.6848645210266113,-3.1602025032043457,-1.9699853658676147,-3.4453914165496826,0.0
-0.21029311418533325,-1.027522087097168,-2.3714756965637207,-2.313230037689209,-1.533632755279541,0.0
1.5988506078720093,2.6021041870117188,1.7717232704162598,0.6295801401138306,2.018197774887085,0.0
3.5715878009796143,5.515257358551025,2.8305845260620117,4.136353969573975,3.3484854698181152,0.0
4.988500595092773,6.0579447746276855,7.440651893615723,6.1944732666015625,6.468670845031738,0.0
7.648032188415527,7.6202239990234375,8.66141128540039,6.819502353668213,7.580659866333008,0.0
6.771292209625244,9.671685218811035,6.679170608520508,8.94448184967041,8.72585678100586,0.0
5.512109279632568,6.412679195404053,3.983262777328491,5.53801965713501,7.012163162231445,0.0
3.747960329055786,3.9342637062072754,3.718179225921631,4.57420015335083,4.889115810394287,0.0
1.968475341796875,0.6936253905296326,1.264583945274353,1.7096155881881714,1.205877423286438,0.0
-0.9488399624824524,0.003880599746480584,-0.9450153112411499,-0.7735649347305298,-0.09650462865829468,0.0
-2.266629934310913,-0.5189195275306702,-2.1465344429016113,-1.755725622177124,-1.72929847240448,0.0
-3.814352512359619,-2.7748947143554688,-3.3023123741149902,-3.214019536972046,-3.8381922245025635,0.0
-3.525566816329956,-4.042105674743652,-1.7939462661743164,-3.6003243923187256,-3.9133946895599365,0.0
0.19814319908618927,-1.919880747795105,-3.29707932472229,-1.2751599550247192,-2.474881649017334,0.0
-0.7298669815063477,-2.380887031555176,0.19402362406253815,-1.2661585807800293,-2.4766693115234375,0.0
0.04865693673491478,0.9431493282318115,1.2584091424942017,-0.7945254445075989,0.8024210929870605,0.0
-0.43331238627433777,1.0110796689987183,1.1163618564605713,0.6337283253669739,1.025073528289795,0.0
1.556107997894287,0.3825410306453705,-0.4924275279045105,2.195935010910034,0.9728078842163086,0.0
-1.3807010650634766,-0.6976955533027649,-1.3338441848754883,-1.0883318185806274,-0.9017239809036255,0.0
-0.8268328905105591,1.186759114265442,0.20274391770362854,0.08494070917367935,1.9333138465881348,0.0
-1.8196873664855957,-2.1781651973724365,-2.081770658493042,-1.3568192720413208,-2.769505262374878,0.0
-0.8285881280899048,-1.530852198600769,-2.2195041179656982,-2.7720136642456055,-0.941797137260437,0.0
-2.6276371479034424,-2.401122570037842,-1.8599907159805298,-3.5823917388916016,-2.670164108276367,0.0
0.6022807955741882,-1.2422606945037842,1.2160320281982422,-0.670676052570343,-2.527738094329834,0.0
1.117408275604248,-2.5299344062805176,-0.479871928691864,-1.4155606031417847,-0.24581487476825714,0.0
1.4099619388580322,0.11302558332681656,1.0578572750091553,1.489748477935791,0.565997302532196,0.0
6.007045269012451,2.155811071395874,4.337010860443115,2.189997673034668,2.5534305572509766,0.0
4.713663578033447,2.7888174057006836,3.876495122909546,2.2690000534057617,3.956690549850464,0.0
4.38070821762085,4.347092151641846,4.079248905181885,2.9961655139923096,4.5405964851379395,0.0
4.779053688049316,4.672877788543701,3.8620150089263916,5.075881481170654,3.3197779655456543,0.0
-0.5666215419769287,0.6536603569984436,0.21824876964092255,0.6076028943061829,1.4412190914154053,0.0
-1.752090334892273,0.5195763111114502,-1.53128981590271,-0.6089840531349182,-0.6348931193351746,0.0
-1.3602161407470703,-0.9911705851554871,-3.8007941246032715,-3.203678846359253,-1.6812448501586914,0.0
-3.787484645843506,-3.725158929824829,-5.067995071411133,-4.51691198348999,-4.255760669708252,0.0
-5.0362091064453125,-4.491637229919434,-5.211780548095703,-5.441197872161865,-3.34487247467041,0.0
-3.85870361328125,-4.8718953132629395,-3.8518307209014893,-5.113888740539551,-3.4393248558044434,0.0
-3.237211227416992,-3.4449634552001953,-2.8313663005828857,-1.9886411428451538,-2.7327775955200195,0.0
-0.35622209310531616,-0.48249197006225586,-1.1357345581054688,-0.05225858837366104,-1.0923864841461182,0.0
0.5050328969955444,0.093352310359478,-2.0275206565856934,0.19203059375286102,1.0481799840927124,0.0
0.9207371473312378,0.9320948123931885,3.212639331817627,3.1255180835723877,2.3937296867370605,0.0
1.7448184490203857,2.7132298946380615,1.2749109268188477,4.474588871002197,1.7970234155654907,0.0
3.272364854812622,4.262576580047607,2.315873861312866,1.541348934173584,0.9860861301422119,0.0
-0.2472047656774521,-1.086276888847351,-2.024871349334717,-0.8082246780395508,-0.08524971455335617,0.0
-0.970624566078186,-2.626598834991455,-1.7661495208740234,-2.662114381790161,-2.1029186248779297,0.0
-3.062265634536743,-2.557541847229004,-3.3227651119232178,-3.302562952041626,-3.823472738265991,0.0
-4.945632457733154,-4.163466453552246,-5.110604763031006,-4.157711505889893,-5.222479820251465,0.0
-3.7716121673583984,-3.193549394607544,-5.320570468902588,-5.454383850097656,-4.381377220153809,0.0
